PERIODO|ESTU_CONSECUTIVO|ESTU_ESTUDIANTE|ESTU_EDAD|ESTU_TIPO_DOCUMENTO|ESTU_PAIS_RESIDE|ESTU_GENERO|ESTU_FECHA_NACIMIENTO|ESTU_ETNIA|ESTU_LIMITA_MOTRIZ|ESTU_LIMITA_CONDICIONESPECIAL|ESTU_LIMITA_SDOWN|ESTU_LIMITA_AUTISMO|COLE_COD_MCPIO_UBICACION|ESTU_RESIDE_MCPIO|ESTU_RESIDE_DEPTO|ESTU_COD_RESIDE_MCPIO|ESTU_ZONA_RESIDE|COLE_COD_DANE_INSTITUCION|COLE_COD_ICFES|COLE_NOMBRE_SEDE|COLE_JORNADA|COLE_GENERO|COLE_CARACTER|COLE_NATURALEZA|COLE_BILINGUE|COLE_CALENDARIO|COLE_AREA_UBICACION|COLE_DEPTO_UBICACION|COLE_MCPIO_UBICACION|ESTU_COD_RESIDE_DEPTO|ESTU_AREA_RESIDE|ESTU_PRIVADO_LIBERTAD|ESTU_ACTUALMENTE_ESTUDIA|ESTU_ANO_TERMINO_BACHILL|FAMI_CUARTOS_HOGAR|FAMI_ESTRATO_VIVIENDA|ESTU_GRADO_CURSA_ACTUALMENTE|ESTU_SE_GRADUO_BACHILLER|FAMI_INGRESO_FMILIAR_MENSUAL|ESTU_MES_TERMINO_BACHILL|FAMI_EDUCA_MADRE|FAMI_EDUCA_PADRE|ESTU_OCUPACION_ACTUAL|FAMI_OCUPA_MADRE|FAMI_OCUPA_PADRE|ESTU_OTRO_PLANTEL|ESTU_COD_OTRO_PAIS_PLANTEL|FAMI_PERSONAS_HOGAR|FAMI_PISOSHOGAR|ESTU_COD_PLANTEL|FAMI_NIVEL_SISBEN|FAMI_AUTOMOVIL|FAMI_COMPUTADOR|FAMI_DVD|FAMI_HORNO|FAMI_MICROONDAS|FAMI_INTERNET|FAMI_LAVADORA|FAMI_NEVERA|FAMI_TELEFONO_FIJO|FAMI_TELEFONO_CELULAR|FAMI_SERVICIO_TELEVISION|ESTU_VECES_ESTADO|ESTU_COD_DEPTO_PRESENTACION|ESTU_COD_MCPIO_PRESENTACION|ESTU_MCPIO_PRESENTACION|ESTU_DEPTO_PRESENTACION|DECIL_LECTURA_CRITICA|DECIL_MATEMATICAS|DECIL_C_NATURALES|DECIL_SOCIALES_CIUDADANAS|DESEMP_INGLES|DECIL_INGLES|DECIL_RAZONA_CUANT|DECIL_COMP_CIUDADANA
20142|PRESABER20142010194|ESTUDIANTE|15|TI|1|F|22/02/1999||||||68081|BARRANCABERMEJA|SANTANDER|68081|10|468081000605|035816|COL LUIS LOPEZ DE MESA|C|MIXTO|ACADÉMICO|NO OFICIAL|N|A|R|SANTANDER|BARRANCABERMEJA|68|U||||||10|||||||||||||COL LUIS LOPEZ DE MESA                                                                              ||||||||||||||68|68081|BARRANCABERMEJA|SANTANDER|D10|D10|D10|D09|B1|D10|D10|D10
20142|PRESABER20142010195|ESTUDIANTE|15|TI|1|F|03/02/1999||||||68081|BARRANCABERMEJA|SANTANDER|68081|10|468081000605|035816|COL LUIS LOPEZ DE MESA|C|MIXTO|ACADÉMICO|NO OFICIAL|N|A|R|SANTANDER|BARRANCABERMEJA|68|R||||||10|||||||||||||COL LUIS LOPEZ DE MESA                                                                              ||||||||||||||68|68081|BARRANCABERMEJA|SANTANDER|D10|D08|D09|D10|B1|D10|D06|D09
20142|PRESABER20142010196|ESTUDIANTE|17|TI|1|M|20/10/1997||||||68081|BARRANCABERMEJA|SANTANDER|68081|10|468081000605|035816|COL LUIS LOPEZ DE MESA|C|MIXTO|ACADÉMICO|NO OFICIAL|N|A|R|SANTANDER|BARRANCABERMEJA|68|R||||||10|||||||||||||COL LUIS LOPEZ DE MESA                                                                              ||||||||||||||68|68081|BARRANCABERMEJA|SANTANDER|D05|D08|D09|D08|A1|D09|D06|D09
20142|PRESABER20142010197|INDIVIDUAL|0|TI|1|M|21/03/2014|||||||BOGOTÁ D.C.|BOGOTA|11001|6|||||||OTRO||||||11|U|N|4||2|4||N|4||5|5|2|10|9|colombo americano|1|2|4||5|S|S|S|S|S|S|S|S|S|S|S|NINGUNA|11|11001|BOGOTÁ D.C.|BOGOTA|D09|D09|D10|D07|B1|D10|D09|D07
20142|PRESABER20142010198|INDIVIDUAL|16|TI|1|F|03/09/1998|||||||BOGOTÁ D.C.|BOGOTA|11001|5|||||||OTRO||||||11|U|N|4||2|3||N|2||9|5|2|12|12||1|2|4|10397|5|N|S|N|N|N|S|S|S|S|S|N|NINGUNA|11|11001|BOGOTÁ D.C.|BOGOTA|D10|D06|D08|D08|B1|D10|D06|D10
20142|PRESABER20142010199|INDIVIDUAL|16|TI|1|M|01/09/1998|||||||BOGOTÁ D.C.|BOGOTA|11001|4|||||||OTRO||||||11|U|N|4||4|3||N|4||7|5|2|5|9||1|7|4|10397|5|S|S|S|S|S|S|S|S|S|S|S|NINGUNA|11|11001|BOGOTÁ D.C.|BOGOTA|D10|D10|D10|D10|A2|D10|D10|D09
20142|PRESABER20142010200|INDIVIDUAL|15|TI|1|M|23/07/1999|||||||COTA|CUNDINAMARCA|25214|8|||||||OTRO||||||25|U|N|4||3|3||N|4||7|7|2|11|6|liceo de los andes|1|4|4||5|S|S|S|S|N|S|S|S|S|S|S|NINGUNA|11|11001|BOGOTÁ D.C.|BOGOTA|D09|D08|D09|D09|B1|D10|D08|D09
20142|PRESABER20142010201|INDIVIDUAL|16|TI|1|M|06/07/1998|||||||COTA|CUNDINAMARCA|25214|10|||||||OTRO||||||25|U|N|4||3|3||N|3||9|11|2|8|12|LICEO DE LOS ANDES|1|3|4||5|S|S|S|S|S|S|S|S|S|S|S|NINGUNA|25|25175|CHIA|CUNDINAMARCA|D08|D07|D10|D08|A2|D10|D08|D07
20142|PRESABER20142010202|INDIVIDUAL|16|TI|1|M|14/03/1998|||||||NEIVA|HUILA|41001|10|||||||OTRO||||||41|U|N|4||3|3||N|6||10|10|2|5|3||1|4|4|10438|5|S|S|S|S|S|S|S|S|S|S|S|Dos|41|41001|NEIVA|HUILA|D09|D06|D10|D10|A1|D09|D06|D10
20142|PRESABER20142010203|INDIVIDUAL|28|CC|1|F|23/10/1986|||||||VILLAVICENCIO|META|50001|10|||||||OTRO||||||50|U|N||2006|3|2||S|2|11|2|2|1|9|9||1|3|4|19712|5|N|N|S|N|N|N|S|S|N|S|N|NINGUNA|50|50001|VILLAVICENCIO|META|D05|D04|D07|D06|A-|D04|D05|D04
20142|PRESABER20142010204|INDIVIDUAL|15|TI|1|F|15/07/1999|||||||RIOHACHA|LA GUAJIRA|44001|10|||||||OTRO||||||44|U|N|4||3|2||N|3||9|9|2|5|5||1|5|2|970|2|N|S|N|S|S|S|S|S|S|S|N|NINGUNA|44|44001|RIOHACHA|LA GUAJIRA|D01|D07|D03|D04|A-|D01|D07|D03
20142|PRESABER20142010205|ESTUDIANTE|16|TI|1|F|10/08/1998||||||52320|GUAITARILLA|NARIÑO|52320|10|252320000083|136044|INSTITUCION EDUCATIVA SAN ALEJANDRO|M|MIXTO|ACADÉMICO|OFICIAL||A|R|NARIÑO|GUAITARILLA|52|R||||||10|||||||||||||INSTITUCION EDUCATIVA SAN ALEJANDRO||||||||||||||52|52001|PASTO|NARIÑO|D04|D03|D06|D04|A1|D06|D04|D03
20142|PRESABER20142010206|ESTUDIANTE|16|TI|1|F|17/07/1998|01|||||76109|BUENAVENTURA|VALLE|76109|10|176109000623|069906|LICEO DEL PACIFICO - SEDE PRINCIPAL|T|MIXTO|TÉCNICO|OFICIAL|N|A|U|VALLE|BUENAVENTURA|76|U||||||10|||||||||||||LICEO DEL PACIFICO||||||||||||||76|76109|BUENAVENTURA|VALLE|D06|D08|D09|D05|A-|D02|D09|D03
20142|PRESABER20142010207|ESTUDIANTE|16|TI|1|M|27/04/1998||||||76109|BUENAVENTURA|VALLE|76109|10|176109000623|069906|LICEO DEL PACIFICO - SEDE PRINCIPAL|T|MIXTO|TÉCNICO|OFICIAL|N|A|U|VALLE|BUENAVENTURA|76|U||||||10|||||||||||||LICEO DEL PACIFICO||||||||||||||76|76109|BUENAVENTURA|VALLE|D04|D02|D01|D02|A-|D01|D02|D03
20142|PRESABER20142010208|ESTUDIANTE|17|TI|1|F|11/12/1996|01|||||76109|BUENAVENTURA|VALLE|76109|10|176109000623|069906|LICEO DEL PACIFICO - SEDE PRINCIPAL|T|MIXTO|TÉCNICO|OFICIAL|N|A|U|VALLE|BUENAVENTURA|76|U||||||10|||||||||||||LICEO DEL PACIFICO||||||||||||||76|76109|BUENAVENTURA|VALLE|D03|D02|D02|D02|A1|D06|D04|D04
20142|PRESABER20142010209|INDIVIDUAL|14|TI|1|F|04/11/1999|||||||LOS PALMITOS|SUCRE|70418|10|||||||OTRO||||||70|U|N|4||3|2||N|3||9|10|2|10|5||1|4|4|10132|1|N|N|S|N|N|N|N|S|N|S|N|NINGUNA|70|70215|COROZAL|SUCRE|D10|D10|D10|D10|B1|D10|D10|D10
20142|PRESABER20142010210|ESTUDIANTE|16|TI|1|F|22/07/1998||||||76109|BUENAVENTURA|VALLE|76109|10|176109000623|069906|LICEO DEL PACIFICO - SEDE PRINCIPAL|T|MIXTO|TÉCNICO|OFICIAL|N|A|U|VALLE|BUENAVENTURA|76|U||||||10|||||||||||||LICEO DEL PACIFICO||||||||||||||76|76109|BUENAVENTURA|VALLE|D01|D05|D02|D02|A1|D07|D04|D02
20142|PRESABER20142010211|ESTUDIANTE|16|TI|1|F|21/11/1997||||||76109|BUENAVENTURA|VALLE|76109|10|176109000623|069906|LICEO DEL PACIFICO - SEDE PRINCIPAL|T|MIXTO|TÉCNICO|OFICIAL|N|A|U|VALLE|BUENAVENTURA|76|U||||||10|||||||||||||LICEO DEL PACIFICO||||||||||||||76|76109|BUENAVENTURA|VALLE|D01|D01|D02|D02|A-|D02|D01|D03
20142|PRESABER20142010212|ESTUDIANTE|15|TI|1|F|16/04/1999||||||76109|BUENAVENTURA|VALLE|76109|10|176109000623|069906|LICEO DEL PACIFICO - SEDE PRINCIPAL|T|MIXTO|TÉCNICO|OFICIAL|N|A|U|VALLE|BUENAVENTURA|76|U||||||9|||||||||||||LICEO DEL PACIFICO||||||||||||||76|76109|BUENAVENTURA|VALLE|D05|D06|D03|D03|A-|D03|D08|D03
20142|PRESABER20142010213|ESTUDIANTE|17|TI|1|F|12/02/1997|01|||||76109|BUENAVENTURA|VALLE|76109|10|176109000623|069906|LICEO DEL PACIFICO - SEDE PRINCIPAL|T|MIXTO|TÉCNICO|OFICIAL|N|A|U|VALLE|BUENAVENTURA|76|U||||||10|||||||||||||LICEO DEL PACIFICO||||||||||||||76|76109|BUENAVENTURA|VALLE|D05|D06|D05|D05|A1|D09|D06|D04
20142|PRESABER20142010214|ESTUDIANTE|15|TI|1|F|21/09/1999|01|||||76109|BUENAVENTURA|VALLE|76109|10|176109000623|069906|LICEO DEL PACIFICO - SEDE PRINCIPAL|T|MIXTO|TÉCNICO|OFICIAL|N|A|U|VALLE|BUENAVENTURA|76|U||||||10|||||||||||||LICEO DEL PACIFICO||||||||||||||76|76109|BUENAVENTURA|VALLE|D01|D08|D03|D01|A-|D02|D09|D01
20142|PRESABER20142010215|ESTUDIANTE|17|TI|1|M|21/06/1997||||||76109|BUENAVENTURA|VALLE|76109|10|176109000623|069906|LICEO DEL PACIFICO - SEDE PRINCIPAL|T|MIXTO|TÉCNICO|OFICIAL|N|A|U|VALLE|BUENAVENTURA|76|U||||||10|||||||||||||LICEO DEL PACIFICO||||||||||||||76|76109|BUENAVENTURA|VALLE|D06|D05|D02|D08|A1|D06|D02|D08
20142|PRESABER20142010216|ESTUDIANTE|18|TI|1|M|01/10/1996|100|||||11001|BOGOTÁ D.C.|BOGOTA|11001|1|411769000895|023739|LIC BOSTON|C|MIXTO|ACADÉMICO|NO OFICIAL|N|B|U|BOGOTA|BOGOTÁ D.C.|11|U||||||10|||||||||||||LIC BOSTON                                                                                          ||||||||||||||11|11001|BOGOTÁ D.C.|BOGOTA|D10|D10|D10|D10|B+|D10|D10|D10
20142|PRESABER20142010217|ESTUDIANTE|16|TI|1|F|13/05/1998|01|||||76109|BUENAVENTURA|VALLE|76109|10|176109000623|069906|LICEO DEL PACIFICO - SEDE PRINCIPAL|T|MIXTO|TÉCNICO|OFICIAL|N|A|U|VALLE|BUENAVENTURA|76|U||||||10|||||||||||||LICEO DEL PACIFICO||||||||||||||76|76109|BUENAVENTURA|VALLE|D10|D06|D09|D10|A1|D06|D06|D09
20142|PRESABER20142010218|INDIVIDUAL|15|TI|1|F|07/01/1999|||||||BARRANQUILLA|ATLANTICO|08001|1|||||||OTRO||||||8|U|N|4||3|6||N|6||8|10|2|10|1||1|4|4|4427|5|S|S|S|S|S|S|S|S|S|S|S|NINGUNA|08|08001|BARRANQUILLA|ATLANTICO|D07|D07|D05|D05|B1|D10|D08|D05
20142|PRESABER20142010219|ESTUDIANTE|18|TI|1|F|04/08/1996|01|||||76109|BUENAVENTURA|VALLE|76109|10|176109000623|069906|LICEO DEL PACIFICO - SEDE PRINCIPAL|T|MIXTO|TÉCNICO|OFICIAL|N|A|U|VALLE|BUENAVENTURA|76|U||||||10|||||||||||||LICEO DEL PACIFICO||||||||||||||76|76109|BUENAVENTURA|VALLE|D05|D05|D01|D05|A-|D04|D03|D07
20142|PRESABER20142010220|ESTUDIANTE|14|TI|1|F|01/06/2000|01|||||76109|BUENAVENTURA|VALLE|76109|10|176109000623|069906|LICEO DEL PACIFICO - SEDE PRINCIPAL|T|MIXTO|TÉCNICO|OFICIAL|N|A|U|VALLE|BUENAVENTURA|76|U||||||10|||||||||||||LICEO DEL PACIFICO||||||||||||||76|76109|BUENAVENTURA|VALLE|D04|D06|D03|D03|A1|D06|D06|D02
20142|PRESABER20142010221|ESTUDIANTE|15|TI|1|M|06/01/1999||||||76109|BUENAVENTURA|VALLE|76109|10|176109000623|069906|LICEO DEL PACIFICO - SEDE PRINCIPAL|T|MIXTO|TÉCNICO|OFICIAL|N|A|U|VALLE|BUENAVENTURA|76|U||||||10|||||||||||||LICEO DEL PACIFICO||||||||||||||76|76109|BUENAVENTURA|VALLE|D08|D06|D05|D06|A1|D06|D06|D06
20142|PRESABER20142010222|ESTUDIANTE|16|TI|1|F|19/03/1998||||||76233|DAGUA|VALLE|76233|10|376233001180|142901|NUESTRA SEÑORA DE LOS REMEDIOS|M|MIXTO|ACADÉMICO|NO OFICIAL||A|U|VALLE|DAGUA|76|U||||||10|||||||||||||NUESTRA SEÑORA DE LOS REMEDIOS||||||||||||||76|76233|DAGUA|VALLE|D05|D02|D07|D09|A-|D02|D03|D10
20142|PRESABER20142010223|INDIVIDUAL|17|TI|1|M|26/12/1996|100||||||BOGOTÁ D.C.|BOGOTA|11001|4|||||||OTRO||||||11|U|N|4||3|2||N|3||6|4|2|10|9||1|4|4|5758|2|N|S|S|N|S|S|S|S|S|S|S|NINGUNA|11|11001|BOGOTÁ D.C.|BOGOTA|D08|D08|D09|D10|A2|D09|D06|D10
20142|PRESABER20142010224|ESTUDIANTE|17|TI|1|F|19/10/1997||||||76233|DAGUA|VALLE|76233|10|376233001180|142901|NUESTRA SEÑORA DE LOS REMEDIOS|M|MIXTO|ACADÉMICO|NO OFICIAL||A|U|VALLE|DAGUA|76|U||||||10|||||||||||||NUESTRA SEÑORA DE LOS REMEDIOS||||||||||||||76|76233|DAGUA|VALLE|D08|D04|D06|D09|A-|D04|D06|D09
20142|PRESABER20142010225|ESTUDIANTE|18|TI|1|F|09/08/1996|01|||||76109|BUENAVENTURA|VALLE|76109|10|176109000623|069906|LICEO DEL PACIFICO - SEDE PRINCIPAL|T|MIXTO|TÉCNICO|OFICIAL|N|A|U|VALLE|BUENAVENTURA|76|U||||||10|||||||||||||LICEO DEL PACIFICO||||||||||||||76|76109|BUENAVENTURA|VALLE|D01|D02|D01|D02|A1|D06|D02|D02
20142|PRESABER20142010226|ESTUDIANTE|16|TI|1|M|01/04/1998||||||76233|DAGUA|VALLE|76233|10|376233001180|142901|NUESTRA SEÑORA DE LOS REMEDIOS|M|MIXTO|ACADÉMICO|NO OFICIAL||A|U|VALLE|DAGUA|76|U||||||10|||||||||||||NUESTRA SEÑORA DE LOS REMEDIOS||||||||||||||76|76233|DAGUA|VALLE|D03|D06|D05|D03|A-|D01|D06|D03
20142|PRESABER20142010227|ESTUDIANTE|19|CR|1|F|23/11/1994|01|||||76109|BUENAVENTURA|VALLE|76109|10|176109000623|069906|LICEO DEL PACIFICO - SEDE PRINCIPAL|T|MIXTO|TÉCNICO|OFICIAL|N|A|U|VALLE|BUENAVENTURA|76|U||||||10|||||||||||||LICEO DEL PACIFICO||||||||||||||76|76109|BUENAVENTURA|VALLE|D02|D07|D07|D03|A-|D01|D08|D03
20142|PRESABER20142010228|ESTUDIANTE|15|TI|1|F|24/01/1999|18|||||70742|SINCE|SUCRE|70742|10|170742000080|015552|INST EDUC ANTONIA SANTOS|M|MIXTO|ACADÉMICO|OFICIAL|N|A|U|SUCRE|SINCE|70|U||||||10|||||||||||||INST EDUC ANTONIA SANTOS||||||||||||||70|70742|SINCE|SUCRE|D03|D06|D02|D03|A-|D02|D09|D02
20142|PRESABER20142010229|ESTUDIANTE|20|CR|1|F|19/02/1994|01|||||76109|BUENAVENTURA|VALLE|76109|10|176109000623|069906|LICEO DEL PACIFICO - SEDE PRINCIPAL|T|MIXTO|TÉCNICO|OFICIAL|N|A|U|VALLE|BUENAVENTURA|76|U||||||10|||||||||||||LICEO DEL PACIFICO||||||||||||||76|76109|BUENAVENTURA|VALLE|D02|D01|D01|D01|A-|D01|D03|D01
20142|PRESABER20142010230|ESTUDIANTE|18|TI|1|F|31/07/1996|01|||||76109|BUENAVENTURA|VALLE|76109|10|176109000623|069906|LICEO DEL PACIFICO - SEDE PRINCIPAL|T|MIXTO|TÉCNICO|OFICIAL|N|A|U|VALLE|BUENAVENTURA|76|U||||||10|||||||||||||LICEO DEL PACIFICO||||||||||||||76|76109|BUENAVENTURA|VALLE|D03|D02|D01|D01|A-|D02|D01|D01
20142|PRESABER20142010231|ESTUDIANTE|15|TI|1|F|23/02/1999|01|||||76109|BUENAVENTURA|VALLE|76109|10|176109000623|069906|LICEO DEL PACIFICO - SEDE PRINCIPAL|T|MIXTO|TÉCNICO|OFICIAL|N|A|U|VALLE|BUENAVENTURA|76|U||||||10|||||||||||||LICEO DEL PACIFICO||||||||||||||76|76109|BUENAVENTURA|VALLE|D04|D04|D06|D04|A-|D02|D05|D05
20142|PRESABER20142010232|ESTUDIANTE|15|TI|1|M|02/07/1999|01|||||76109|BUENAVENTURA|VALLE|76109|10|176109000623|069906|LICEO DEL PACIFICO - SEDE PRINCIPAL|T|MIXTO|TÉCNICO|OFICIAL|N|A|U|VALLE|BUENAVENTURA|76|U||||||10|||||||||||||LICEO DEL PACIFICO||||||||||||||76|76109|BUENAVENTURA|VALLE|D04|D02|D01|D02|A-|D02|D01|D03
20142|PRESABER20142010233|ESTUDIANTE|19|CC|1|F|09/02/1995|01|||||76109|BUENAVENTURA|VALLE|76109|10|176109000623|069906|LICEO DEL PACIFICO - SEDE PRINCIPAL|T|MIXTO|TÉCNICO|OFICIAL|N|A|U|VALLE|BUENAVENTURA|76|U||||||10|||||||||||||LICEO DEL PACIFICO||||||||||||||76|76109|BUENAVENTURA|VALLE|D01|D01|D01|D02|A-|D02|D01|D03
20142|PRESABER20142010234|ESTUDIANTE|15|TI|1|M|12/12/1998||||||76109|BUENAVENTURA|VALLE|76109|10|176109000623|069906|LICEO DEL PACIFICO - SEDE PRINCIPAL|T|MIXTO|TÉCNICO|OFICIAL|N|A|U|VALLE|BUENAVENTURA|76|U||||||10|||||||||||||LICEO DEL PACIFICO||||||||||||||76|76109|BUENAVENTURA|VALLE|D01|D03|D02|D01|A-|D05|D04|D01
20142|PRESABER20142010235|ESTUDIANTE|18|TI|1|F|29/09/1996|01|||||76109|BUENAVENTURA|VALLE|76109|10|176109000623|069906|LICEO DEL PACIFICO - SEDE PRINCIPAL|T|MIXTO|TÉCNICO|OFICIAL|N|A|U|VALLE|BUENAVENTURA|76|U||||||10|||||||||||||LICEO DEL PACIFICO||||||||||||||76|76109|BUENAVENTURA|VALLE|D01|D05|D01|D03|A-|D01|D05|D03
20142|PRESABER20142010236|ESTUDIANTE|17|TI|1|F|10/07/1997||||||76109|BUENAVENTURA|VALLE|76109|10|176109000623|069906|LICEO DEL PACIFICO - SEDE PRINCIPAL|T|MIXTO|TÉCNICO|OFICIAL|N|A|U|VALLE|BUENAVENTURA|76|U||||||10|||||||||||||LICEO DEL PACIFICO||||||||||||||76|76109|BUENAVENTURA|VALLE|D05|D03|D05|D04|A1|D06|D02|D04
20142|PRESABER20142010237|ESTUDIANTE|17|TI|1|F|16/09/1997|01|||||76109|BUENAVENTURA|VALLE|76109|10|176109000623|069906|LICEO DEL PACIFICO - SEDE PRINCIPAL|T|MIXTO|TÉCNICO|OFICIAL|N|A|U|VALLE|BUENAVENTURA|76|U||||||10|||||||||||||LICEO DEL PACIFICO||||||||||||||76|76109|BUENAVENTURA|VALLE|D07|D06|D04|D04|A-|D05|D07|D04
20142|PRESABER20142010238|ESTUDIANTE|15|TI|1|M|25/07/1999|01|||||76109|BUENAVENTURA|VALLE|76109|10|176109000623|069906|LICEO DEL PACIFICO - SEDE PRINCIPAL|T|MIXTO|TÉCNICO|OFICIAL|N|A|U|VALLE|BUENAVENTURA|76|U||||||10|||||||||||||LICEO DEL PACIFICO||||||||||||||76|76109|BUENAVENTURA|VALLE|D05|D04|D04|D04|A1|D07|D05|D03
20142|PRESABER20142010239|ESTUDIANTE|16|TI|1|F|14/02/1998||||||11001|BOGOTÁ D.C.|BOGOTA|11001|8|311001089795|098459|LIC EL ENCUENTRO|C|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|BOGOTA|BOGOTÁ D.C.|11|U||||||10|||||||||||||LIC EL ENCUENTRO                                                                                    ||||||||||||||11|11001|BOGOTÁ D.C.|BOGOTA|D10|D09|D09|D09|B1|D10|D09|D09
20142|PRESABER20142010240|ESTUDIANTE|18|TI|1|F|15/10/1996|01|||||76109|BUENAVENTURA|VALLE|76109|10|176109000623|069906|LICEO DEL PACIFICO - SEDE PRINCIPAL|T|MIXTO|TÉCNICO|OFICIAL|N|A|U|VALLE|BUENAVENTURA|76|U||||||10|||||||||||||LICEO DEL PACIFICO||||||||||||||76|76109|BUENAVENTURA|VALLE|D05|D01|D01|D01|A-|D01|D01|D01
20142|PRESABER20142010241|ESTUDIANTE|17|TI|1|M|05/04/1997|01|||||76109|BUENAVENTURA|VALLE|76109|10|176109000623|069906|LICEO DEL PACIFICO - SEDE PRINCIPAL|T|MIXTO|TÉCNICO|OFICIAL|N|A|U|VALLE|BUENAVENTURA|76|U||||||10|||||||||||||LICEO DEL PACIFICO||||||||||||||76|76109|BUENAVENTURA|VALLE|D04|D03|D03|D02|A1|D09|D04|D02
20142|PRESABER20142010242|ESTUDIANTE|16|TI|1|F|26/03/1998|01|||||76109|BUENAVENTURA|VALLE|76109|10|176109000623|069906|LICEO DEL PACIFICO - SEDE PRINCIPAL|T|MIXTO|TÉCNICO|OFICIAL|N|A|U|VALLE|BUENAVENTURA|76|U||||||10|||||||||||||LICEO DEL PACIFICO||||||||||||||76|76109|BUENAVENTURA|VALLE|D07|D04|D03|D05|A-|D05|D05|D04
20142|PRESABER20142010243|ESTUDIANTE|19|CR|1|F|05/12/1994|01|||||76109|BUENAVENTURA|VALLE|76109|10|176109000623|069906|LICEO DEL PACIFICO - SEDE PRINCIPAL|T|MIXTO|TÉCNICO|OFICIAL|N|A|U|VALLE|BUENAVENTURA|76|U||||||10|||||||||||||LICEO DEL PACIFICO||||||||||||||76|76109|BUENAVENTURA|VALLE|D04|D03|D07|D06|A-|D01|D06|D07
20142|PRESABER20142010244|INDIVIDUAL|17|TI|1|M|08/05/1997|100||||||BARRANQUILLA|ATLANTICO|08001|6|||||||OTRO||||||8|U|N|4||5|6||N|5||9|11|2|10|1|Karl. C. Parrish|1|7|4||5|S|S|N|S|S|S|S|S|S|S|S|UNA|08|08001|BARRANQUILLA|ATLANTICO|D10|D10|D10|D10|B+|D10|D10|D09
20142|PRESABER20142010245|INDIVIDUAL|16|TI|1|F|08/07/1998|100||||||CALI|VALLE|76001|4|||||||OTRO||||||76|U|N|4||5|5||N|3||9|9|2|8|3||1|5|4|9195|5|S|S|S|S|S|S|S|S|S|S|S|NINGUNA|76|76001|CALI|VALLE|D07|D06|D09|D05|B1|D10|D03|D07
20142|PRESABER20142010246|INDIVIDUAL|15|TI|1|M|18/08/1999|||||||ACACIAS|META|50006|10|||||||OTRO||||||50|U|N|4||3|3||N|5||9|9|2|5|3||1|3|2|2946|5|S|S|S|N|S|S|S|S|N|S|S|UNA|50|50006|ACACIAS|META|D08|D07|D09|D06|A2|D10|D08|D06
20142|PRESABER20142010247|INDIVIDUAL|15|TI|1|F|20/07/1999|100||||||ACACIAS|META|50006|10|||||||OTRO||||||50|U|N|4||2|3||N|4||7|5|2|9|9||1|3|4|6304|5|S|S|S|S|S|S|S|S|N|S|S|NINGUNA|50|50006|ACACIAS|META|D09|D07|D08|D06|B1|D10|D07|D06
20142|PRESABER20142010248|ESTUDIANTE|18|TI|1|F|11/10/1996|100|||||11001|BOGOTÁ D.C.|BOGOTA|11001|1|411769000895|023739|LIC BOSTON|C|MIXTO|ACADÉMICO|NO OFICIAL|N|B|U|BOGOTA|BOGOTÁ D.C.|11|U||||||10|||||||||||||LIC BOSTON                                                                                          ||||||||||||||11|11001|BOGOTÁ D.C.|BOGOTA|D10|D07|D08|D10|B+|D10|D08|D10
20142|PRESABER20142010249|ESTUDIANTE|18|TI|1|M|03/06/1996|100|||||11001|BOGOTÁ D.C.|BOGOTA|11001|1|311001086320|098640|COLOMBO BRITANICO - BILINGÜE INTERNACIONAL|C|MASCULINO|ACADÉMICO|NO OFICIAL|N|A|U|BOGOTA|BOGOTÁ D.C.|11|U||||||10|||||||||||||GIMNASIO COLOMBO BRITANICO                                                                        ||||||||||||||11|11001|BOGOTÁ D.C.|BOGOTA|D08|D08|D10|D09|B1|D10|D07|D08
20142|PRESABER20142010250|ESTUDIANTE|16|TI|1|F|12/11/1997||||||11001|BOGOTÁ D.C.|BOGOTA|11001|1|311001086320|098640|COLOMBO BRITANICO - BILINGÜE INTERNACIONAL|C|MASCULINO|ACADÉMICO|NO OFICIAL|N|A|U|BOGOTA|BOGOTÁ D.C.|11|U||||||10|||||||||||||GIMNASIO COLOMBO BRITANICO                                                                        ||||||||||||||11|11001|BOGOTÁ D.C.|BOGOTA|D05|D10|D09|D04|B1|D10|D09|D03
20142|PRESABER20142010251|ESTUDIANTE|17|TI|1|F|04/11/1996|100|||||11001|BOGOTÁ D.C.|BOGOTA|11001|1|411769000895|023739|LIC BOSTON|C|MIXTO|ACADÉMICO|NO OFICIAL|N|B|U|BOGOTA|BOGOTÁ D.C.|11|U||||||10|||||||||||||LIC BOSTON                                                                                          ||||||||||||||11|11001|BOGOTÁ D.C.|BOGOTA|D09|D07|D07|D05|B1|D10|D09|D05
20142|PRESABER20142010252|INDIVIDUAL|16|TI|1|M|31/08/1998|||||||BOGOTÁ D.C.|BOGOTA|11001|6|||||||OTRO||||||11|U|N|4||3|6||N|7||9|10|2|10|3||1|4|4|6031|5|S|S|S|S|S|S|S|S|S|S|S|NINGUNA|11|11001|BOGOTÁ D.C.|BOGOTA|D10|D10|D10|D10|B+|D10|D10|D10
